STATION,EQP,SUBFLEET,STARTDT,ENDDT,CHECK_QUAL_COUNT
STA_2,320,A320,12/21/2023,12/21/2023,2
STA_2,320,A320,12/22/2023,12/22/2023,2
STA_2,320,A320,12/23/2023,12/23/2023,1
STA_2,320,A320,12/24/2023,12/24/2023,0
STA_2,320,A320,12/25/2023,12/25/2023,2
STA_2,320,A320,12/26/2023,12/26/2023,2
STA_2,320,A320,12/27/2023,12/27/2023,2
STA_2,320,A320,12/28/2023,12/28/2023,2
STA_2,320,A320,12/29/2023,12/29/2023,2
STA_2,320,A320,12/30/2023,12/30/2023,1
STA_2,320,A320,12/31/2023,12/31/2023,0
STA_2,320,A320,1/1/2024,1/1/2024,2
STA_2,320,A320,1/2/2024,1/2/2024,2
STA_2,320,A320,1/3/2024,1/3/2024,2
STA_2,320,A320,1/6/2024,1/6/2024,1
STA_2,320,A320,1/7/2024,1/7/2024,2
STA_2,320,A320,1/8/2024,1/8/2024,1
STA_2,320,A320,1/9/2024,1/9/2024,1
STA_2,320,A320,1/10/2024,1/10/2024,1
STA_2,320,A320,1/11/2024,1/11/2024,1
STA_2,320,A320,1/12/2024,1/12/2024,1
STA_2,320,A320,1/13/2024,1/13/2024,1
STA_2,320,A320,1/14/2024,1/14/2024,1
STA_2,320,A320,1/15/2024,1/15/2024,1
STA_2,320,A320,1/16/2024,1/16/2024,1
STA_2,320,A320,1/17/2024,1/17/2024,1
STA_2,320,A320,1/18/2024,1/18/2024,1
STA_2,320,A320,1/19/2024,1/19/2024,1
STA_2,320,A320,1/20/2024,1/20/2024,2
STA_2,320,A320,1/21/2024,1/21/2024,1
STA_2,320,A320,1/22/2024,1/22/2024,1
STA_2,320,A320,1/23/2024,1/23/2024,1
STA_2,320,A320,1/24/2024,1/24/2024,1
STA_2,320,A320,1/25/2024,1/25/2024,1
STA_2,320,A320,1/26/2024,1/26/2024,1
STA_2,320,A320,1/27/2024,1/27/2024,2
STA_2,320,A320,1/28/2024,1/28/2024,1
STA_2,320,A320,1/29/2024,1/29/2024,1
STA_2,320,A320,1/30/2024,1/30/2024,1
STA_2,320,A320,1/31/2024,1/31/2024,1
STA_2,320,A320,2/1/2024,2/1/2024,1
STA_2,320,A320,2/2/2024,2/2/2024,1
STA_2,320,A320,2/3/2024,2/3/2024,2
STA_2,320,A320,2/4/2024,2/4/2024,1
STA_2,320,A320,2/5/2024,2/5/2024,1
STA_2,320,A320,2/6/2024,2/6/2024,1
STA_2,320,A320,2/7/2024,2/7/2024,1
STA_2,320,A320,2/8/2024,2/8/2024,1
STA_2,320,A320,2/9/2024,2/9/2024,1
STA_2,320,A320,2/10/2024,2/10/2024,2
STA_2,320,A320,2/11/2024,2/11/2024,1
STA_2,320,A320,2/12/2024,2/12/2024,1
STA_2,320,A320,2/13/2024,2/13/2024,1
STA_2,320,A320,2/15/2024,2/15/2024,1
STA_2,320,A320,2/16/2024,2/16/2024,1
STA_2,320,A320,2/17/2024,2/17/2024,1
STA_2,320,A320,2/19/2024,2/19/2024,1
STA_2,320,A320,2/20/2024,2/20/2024,1
STA_2,320,A320,2/21/2024,2/21/2024,1
STA_2,320,A320,2/22/2024,2/22/2024,1
STA_2,320,A320,2/23/2024,2/23/2024,1
STA_2,320,A320,2/24/2024,2/24/2024,1
STA_2,320,A320,2/26/2024,2/26/2024,1
STA_2,320,A320,2/27/2024,2/27/2024,1
STA_2,320,A320,2/28/2024,2/28/2024,1
STA_2,320,A320,2/29/2024,2/29/2024,1
STA_2,320,A320,3/1/2024,3/1/2024,1
STA_2,320,A320,3/2/2024,3/2/2024,1
STA_3,320,A320,11/4/2023,11/4/2023,1
STA_3,320,A320,11/5/2023,11/5/2023,1
STA_3,320,A320,11/6/2023,11/6/2023,1
STA_3,320,A320,11/7/2023,11/7/2023,1
STA_3,320,A320,11/8/2023,11/8/2023,1
STA_3,320,A320,11/9/2023,11/9/2023,1
STA_3,320,A320,11/10/2023,11/10/2023,1
STA_3,320,A320,11/11/2023,11/11/2023,1
STA_3,320,A320,11/12/2023,11/12/2023,1
STA_3,320,A320,11/13/2023,11/13/2023,1
STA_3,320,A320,11/14/2023,11/14/2023,1
STA_3,320,A320,11/15/2023,11/15/2023,1
STA_3,320,A320,11/16/2023,11/16/2023,1
STA_3,320,A320,11/17/2023,11/17/2023,1
STA_3,320,A320,11/18/2023,11/18/2023,1
STA_3,320,A320,11/19/2023,11/19/2023,1
STA_3,320,A320,11/20/2023,11/20/2023,1
STA_3,320,A320,11/21/2023,11/21/2023,1
STA_3,320,A320,11/22/2023,11/22/2023,1
STA_3,320,A320,11/23/2023,11/23/2023,1
STA_3,320,A320,11/24/2023,11/24/2023,1
STA_3,320,A320,11/25/2023,11/25/2023,1
STA_3,320,A320,11/26/2023,11/26/2023,1
STA_3,320,A320,11/27/2023,11/27/2023,1
STA_3,320,A320,11/28/2023,11/28/2023,1
STA_3,320,A320,11/29/2023,11/29/2023,1
STA_3,320,A320,11/30/2023,11/30/2023,1
STA_3,320,A320,12/1/2023,12/1/2023,1
STA_3,320,A320,12/2/2023,12/2/2023,1
STA_3,320,A320,12/3/2023,12/3/2023,1
STA_3,320,A320,12/4/2023,12/4/2023,0
STA_3,320,A320,12/5/2023,12/5/2023,1
STA_3,320,A320,12/6/2023,12/6/2023,1
STA_3,320,A320,12/7/2023,12/7/2023,1
STA_3,320,A320,12/8/2023,12/8/2023,1
STA_3,320,A320,12/9/2023,12/9/2023,1
STA_3,320,A320,12/10/2023,12/10/2023,1
STA_3,320,A320,12/11/2023,12/11/2023,1
STA_3,320,A320,12/12/2023,12/12/2023,1
STA_3,320,A320,12/13/2023,12/13/2023,1
STA_3,320,A320,12/14/2023,12/14/2023,1
STA_3,320,A320,12/15/2023,12/15/2023,1
STA_3,320,A320,12/16/2023,12/16/2023,1
STA_3,320,A320,12/17/2023,12/17/2023,1
STA_3,320,A320,12/18/2023,12/18/2023,1
STA_3,320,A320,12/19/2023,12/19/2023,1
STA_3,320,A320,12/20/2023,12/20/2023,1
STA_3,320,A320,12/21/2023,12/21/2023,1
STA_3,320,A320,12/22/2023,12/22/2023,1
STA_3,320,A320,12/23/2023,12/23/2023,1
STA_3,320,A320,12/24/2023,12/24/2023,1
STA_3,320,A320,12/25/2023,12/25/2023,1
STA_3,320,A320,12/26/2023,12/26/2023,1
STA_3,320,A320,12/27/2023,12/27/2023,1
STA_3,320,A320,12/28/2023,12/28/2023,1
STA_3,320,A320,12/29/2023,12/29/2023,1
STA_3,320,A320,12/30/2023,12/30/2023,1
STA_3,320,A320,12/31/2023,12/31/2023,1
STA_3,320,A320,1/1/2024,1/1/2024,1
STA_3,320,A320,1/2/2024,1/2/2024,1
STA_3,320,A320,1/3/2024,1/3/2024,1
STA_3,320,A320,1/4/2024,1/4/2024,1
STA_3,320,A320,1/5/2024,1/5/2024,1
STA_3,320,A320,1/6/2024,1/6/2024,1
STA_3,320,A320,1/7/2024,1/7/2024,1
STA_3,320,A320,1/8/2024,1/8/2024,1
STA_3,320,A320,1/9/2024,1/9/2024,1
STA_3,320,A320,1/10/2024,1/10/2024,1
STA_3,320,A320,1/11/2024,1/11/2024,1
STA_3,320,A320,1/12/2024,1/12/2024,1
STA_3,320,A320,1/13/2024,1/13/2024,1
STA_3,320,A320,1/14/2024,1/14/2024,1
STA_3,320,A320,1/15/2024,1/15/2024,1
STA_3,320,A320,1/16/2024,1/16/2024,1
STA_3,320,A320,1/17/2024,1/17/2024,1
STA_3,320,A320,1/18/2024,1/18/2024,1
STA_3,320,A320,1/19/2024,1/19/2024,1
STA_3,320,A320,1/20/2024,1/20/2024,1
STA_3,320,A320,1/21/2024,1/21/2024,1
STA_3,320,A320,1/22/2024,1/22/2024,1
STA_3,320,A320,1/23/2024,1/23/2024,1
STA_3,320,A320,1/24/2024,1/24/2024,1
STA_3,320,A320,1/25/2024,1/25/2024,1
STA_3,320,A320,1/26/2024,1/26/2024,1
STA_3,320,A320,1/27/2024,1/27/2024,1
STA_3,320,A320,1/28/2024,1/28/2024,1
STA_3,320,A320,1/29/2024,1/29/2024,1
STA_3,320,A320,1/30/2024,1/30/2024,1
STA_3,320,A320,1/31/2024,1/31/2024,1
STA_3,320,A320,2/1/2024,2/1/2024,1
STA_3,320,A320,2/2/2024,2/2/2024,1
STA_3,320,A320,2/3/2024,2/3/2024,1
STA_3,320,A320,2/4/2024,2/4/2024,1
STA_3,320,A320,2/5/2024,2/5/2024,1
STA_3,320,A320,2/6/2024,2/6/2024,1
STA_3,320,A320,2/7/2024,2/7/2024,1
STA_3,320,A320,2/8/2024,2/8/2024,1
STA_3,320,A320,2/9/2024,2/9/2024,1
STA_3,320,A320,2/10/2024,2/10/2024,1
STA_3,320,A320,2/11/2024,2/11/2024,1
STA_3,320,A320,2/12/2024,2/12/2024,1
STA_3,320,A320,2/13/2024,2/13/2024,1
STA_3,320,A320,2/15/2024,2/15/2024,1
STA_3,320,A320,2/16/2024,2/16/2024,1
STA_3,320,A320,2/17/2024,2/17/2024,1
STA_3,320,A320,2/19/2024,2/19/2024,1
STA_3,320,A320,2/20/2024,2/20/2024,1
STA_3,320,A320,2/21/2024,2/21/2024,1
STA_3,320,A320,2/22/2024,2/22/2024,1
STA_3,320,A320,2/23/2024,2/23/2024,1
STA_3,320,A320,2/24/2024,2/24/2024,1
STA_3,320,A320,2/26/2024,2/26/2024,1
STA_3,320,A320,2/27/2024,2/27/2024,1
STA_3,320,A320,2/28/2024,2/28/2024,1
STA_3,320,A320,2/29/2024,2/29/2024,1
STA_3,320,A320,3/1/2024,3/1/2024,1
STA_3,320,A320,3/2/2024,3/2/2024,1
STA_24,320,A320,2/15/2024,2/15/2024,0
STA_24,320,A320,2/16/2024,2/16/2024,0
STA_24,320,A320,2/17/2024,2/17/2024,0
STA_24,320,A320,2/19/2024,2/19/2024,0
STA_24,320,A320,2/20/2024,2/20/2024,0
STA_24,320,A320,2/21/2024,2/21/2024,0
STA_24,320,A320,2/22/2024,2/22/2024,0
STA_24,320,A320,2/23/2024,2/23/2024,0
STA_24,320,A320,2/24/2024,2/24/2024,0
STA_24,320,A320,2/26/2024,2/26/2024,0
STA_24,320,A320,2/27/2024,2/27/2024,0
STA_24,320,A320,2/28/2024,2/28/2024,0
STA_24,320,A320,2/29/2024,2/29/2024,0
STA_24,320,A320,3/1/2024,3/1/2024,0
STA_24,320,A320,3/2/2024,3/2/2024,0
STA_9,320,A320,11/23/2023,11/23/2023,1
STA_11,320,A320,11/4/2023,11/4/2023,1
STA_11,320,A320,11/5/2023,11/5/2023,1
STA_11,320,A320,11/6/2023,11/6/2023,1
STA_11,320,A320,11/7/2023,11/7/2023,1
STA_11,320,A320,11/8/2023,11/8/2023,1
STA_11,320,A320,11/9/2023,11/9/2023,1
STA_11,320,A320,11/10/2023,11/10/2023,1
STA_11,320,A320,11/11/2023,11/11/2023,1
STA_11,320,A320,11/12/2023,11/12/2023,1
STA_11,320,A320,11/13/2023,11/13/2023,1
STA_11,320,A320,11/14/2023,11/14/2023,1
STA_11,320,A320,11/15/2023,11/15/2023,1
STA_11,320,A320,11/16/2023,11/16/2023,1
STA_11,320,A320,11/17/2023,11/17/2023,1
STA_11,320,A320,11/18/2023,11/18/2023,1
STA_11,320,A320,11/19/2023,11/19/2023,1
STA_11,320,A320,11/20/2023,11/20/2023,1
STA_11,320,A320,11/21/2023,11/21/2023,1
STA_11,320,A320,11/22/2023,11/22/2023,1
STA_11,320,A320,11/23/2023,11/23/2023,2
STA_11,320,A320,11/24/2023,11/24/2023,1
STA_11,320,A320,11/25/2023,11/25/2023,1
STA_11,320,A320,11/26/2023,11/26/2023,1
STA_11,320,A320,11/27/2023,11/27/2023,1
STA_11,320,A320,11/28/2023,11/28/2023,2
STA_11,320,A320,11/29/2023,11/29/2023,2
STA_11,320,A320,11/30/2023,11/30/2023,2
STA_11,320,A320,12/1/2023,12/1/2023,2
STA_11,320,A320,12/2/2023,12/2/2023,2
STA_11,320,A320,12/3/2023,12/3/2023,1
STA_11,320,A320,12/4/2023,12/4/2023,1
STA_11,320,A320,12/5/2023,12/5/2023,2
STA_11,320,A320,12/6/2023,12/6/2023,2
STA_11,320,A320,12/7/2023,12/7/2023,1
STA_11,320,A320,12/8/2023,12/8/2023,1
STA_11,320,A320,12/9/2023,12/9/2023,1
STA_11,320,A320,12/10/2023,12/10/2023,1
STA_11,320,A320,12/11/2023,12/11/2023,1
STA_11,320,A320,12/12/2023,12/12/2023,2
STA_11,320,A320,12/13/2023,12/13/2023,2
STA_11,320,A320,12/14/2023,12/14/2023,1
STA_11,320,A320,12/15/2023,12/15/2023,1
STA_11,320,A320,12/16/2023,12/16/2023,1
STA_11,320,A320,12/17/2023,12/17/2023,1
STA_11,320,A320,12/18/2023,12/18/2023,1
STA_11,320,A320,12/19/2023,12/19/2023,2
STA_11,320,A320,12/20/2023,12/20/2023,1
STA_11,320,A320,12/21/2023,12/21/2023,1
STA_11,320,A320,12/22/2023,12/22/2023,1
STA_11,320,A320,12/23/2023,12/23/2023,1
STA_11,320,A320,12/24/2023,12/24/2023,2
STA_11,320,A320,12/25/2023,12/25/2023,1
STA_11,320,A320,12/26/2023,12/26/2023,1
STA_11,320,A320,12/27/2023,12/27/2023,1
STA_11,320,A320,12/28/2023,12/28/2023,1
STA_11,320,A320,12/29/2023,12/29/2023,1
STA_11,320,A320,12/30/2023,12/30/2023,1
STA_11,320,A320,12/31/2023,12/31/2023,1
STA_11,320,A320,1/1/2024,1/1/2024,1
STA_11,320,A320,1/2/2024,1/2/2024,1
STA_11,320,A320,1/3/2024,1/3/2024,1
STA_11,320,A320,1/4/2024,1/4/2024,1
STA_11,320,A320,1/5/2024,1/5/2024,1
STA_11,320,A320,1/6/2024,1/6/2024,1
STA_11,320,A320,1/7/2024,1/7/2024,1
STA_11,320,A320,1/8/2024,1/8/2024,1
STA_11,320,A320,1/9/2024,1/9/2024,1
STA_11,320,A320,1/10/2024,1/10/2024,1
STA_11,320,A320,1/11/2024,1/11/2024,1
STA_11,320,A320,1/12/2024,1/12/2024,1
STA_11,320,A320,1/13/2024,1/13/2024,1
STA_11,320,A320,1/14/2024,1/14/2024,1
STA_11,320,A320,1/15/2024,1/15/2024,1
STA_11,320,A320,1/16/2024,1/16/2024,1
STA_11,320,A320,1/17/2024,1/17/2024,1
STA_11,320,A320,1/18/2024,1/18/2024,1
STA_11,320,A320,1/19/2024,1/19/2024,1
STA_11,320,A320,1/20/2024,1/20/2024,1
STA_11,320,A320,1/21/2024,1/21/2024,1
STA_11,320,A320,1/22/2024,1/22/2024,1
STA_11,320,A320,1/23/2024,1/23/2024,1
STA_11,320,A320,1/24/2024,1/24/2024,1
STA_11,320,A320,1/25/2024,1/25/2024,1
STA_11,320,A320,1/26/2024,1/26/2024,1
STA_11,320,A320,1/27/2024,1/27/2024,1
STA_11,320,A320,1/28/2024,1/28/2024,1
STA_11,320,A320,1/29/2024,1/29/2024,1
STA_11,320,A320,1/30/2024,1/30/2024,1
STA_11,320,A320,1/31/2024,1/31/2024,1
STA_11,320,A320,2/1/2024,2/1/2024,1
STA_11,320,A320,2/2/2024,2/2/2024,1
STA_11,320,A320,2/3/2024,2/3/2024,1
STA_11,320,A320,2/4/2024,2/4/2024,1
STA_11,320,A320,2/5/2024,2/5/2024,1
STA_11,320,A320,2/6/2024,2/6/2024,1
STA_11,320,A320,2/7/2024,2/7/2024,1
STA_11,320,A320,2/8/2024,2/8/2024,1
STA_11,320,A320,2/9/2024,2/9/2024,1
STA_11,320,A320,2/10/2024,2/10/2024,1
STA_11,320,A320,2/11/2024,2/11/2024,1
STA_11,320,A320,2/12/2024,2/12/2024,1
STA_11,320,A320,2/13/2024,2/13/2024,1
STA_11,320,A320,2/15/2024,2/15/2024,1
STA_11,320,A320,2/16/2024,2/16/2024,1
STA_11,320,A320,2/17/2024,2/17/2024,1
STA_11,320,A320,2/19/2024,2/19/2024,1
STA_11,320,A320,2/20/2024,2/20/2024,1
STA_11,320,A320,2/21/2024,2/21/2024,1
STA_11,320,A320,2/22/2024,2/22/2024,1
STA_11,320,A320,2/23/2024,2/23/2024,1
STA_11,320,A320,2/24/2024,2/24/2024,1
STA_11,320,A320,2/26/2024,2/26/2024,1
STA_11,320,A320,2/27/2024,2/27/2024,1
STA_11,320,A320,2/28/2024,2/28/2024,1
STA_11,320,A320,2/29/2024,2/29/2024,1
STA_11,320,A320,3/1/2024,3/1/2024,1
STA_11,320,A320,3/2/2024,3/2/2024,1
STA_16,320,A320,12/24/2023,12/24/2023,2
STA_16,320,A320,1/4/2024,1/4/2024,0
STA_16,320,A320,1/5/2024,1/5/2024,0
STA_26,320,A320,11/27/2023,11/27/2023,0
STA_26,320,A320,11/28/2023,11/28/2023,0
STA_26,320,A320,11/29/2023,11/29/2023,0
STA_26,320,A320,11/30/2023,11/30/2023,0
STA_26,320,A320,12/1/2023,12/1/2023,0
STA_27,320,A320,12/4/2023,12/4/2023,1
STA_27,320,A320,12/5/2023,12/5/2023,1
STA_27,320,A320,12/6/2023,12/6/2023,1
STA_27,320,A320,12/7/2023,12/7/2023,1
STA_27,320,A320,12/8/2023,12/8/2023,1
STA_27,320,A320,12/9/2023,12/9/2023,1
STA_27,320,A320,12/10/2023,12/10/2023,1
STA_27,320,A320,12/11/2023,12/11/2023,1
STA_27,320,A320,12/12/2023,12/12/2023,1
STA_27,320,A320,12/13/2023,12/13/2023,1
STA_27,320,A320,12/14/2023,12/14/2023,1
STA_27,320,A320,12/15/2023,12/15/2023,1
STA_27,320,A320,12/16/2023,12/16/2023,1
STA_27,320,A320,12/17/2023,12/17/2023,1
STA_27,320,A320,12/18/2023,12/18/2023,1
STA_27,320,A320,12/19/2023,12/19/2023,1
STA_27,320,A320,12/20/2023,12/20/2023,1
STA_27,320,A320,12/21/2023,12/21/2023,1
STA_27,320,A320,12/22/2023,12/22/2023,0
STA_27,320,A320,12/23/2023,12/23/2023,1
STA_27,320,A320,12/24/2023,12/24/2023,1
STA_27,320,A320,12/25/2023,12/25/2023,1
STA_27,320,A320,12/26/2023,12/26/2023,1
STA_27,320,A320,12/27/2023,12/27/2023,1
STA_27,320,A320,12/28/2023,12/28/2023,1
STA_27,320,A320,12/29/2023,12/29/2023,1
STA_27,320,A320,12/30/2023,12/30/2023,1
STA_27,320,A320,12/31/2023,12/31/2023,1
STA_27,320,A320,1/1/2024,1/1/2024,1
STA_27,320,A320,1/2/2024,1/2/2024,1
STA_27,320,A320,1/3/2024,1/3/2024,1
STA_27,320,A320,1/4/2024,1/4/2024,1
STA_27,320,A320,1/5/2024,1/5/2024,1
STA_27,320,A320,1/6/2024,1/6/2024,1
STA_27,320,A320,1/7/2024,1/7/2024,1
STA_27,320,A320,1/8/2024,1/8/2024,1
STA_27,320,A320,1/9/2024,1/9/2024,1
STA_27,320,A320,1/10/2024,1/10/2024,1
STA_27,320,A320,1/11/2024,1/11/2024,1
STA_27,320,A320,1/12/2024,1/12/2024,1
STA_27,320,A320,1/13/2024,1/13/2024,1
STA_27,320,A320,1/14/2024,1/14/2024,1
STA_27,320,A320,1/15/2024,1/15/2024,1
STA_27,320,A320,1/16/2024,1/16/2024,1
STA_27,320,A320,1/17/2024,1/17/2024,1
STA_27,320,A320,1/18/2024,1/18/2024,1
STA_27,320,A320,1/19/2024,1/19/2024,1
STA_27,320,A320,1/20/2024,1/20/2024,1
STA_27,320,A320,1/21/2024,1/21/2024,1
STA_27,320,A320,1/22/2024,1/22/2024,1
STA_27,320,A320,1/23/2024,1/23/2024,1
STA_27,320,A320,1/24/2024,1/24/2024,1
STA_27,320,A320,1/25/2024,1/25/2024,1
STA_27,320,A320,1/26/2024,1/26/2024,1
STA_27,320,A320,1/27/2024,1/27/2024,1
STA_27,320,A320,1/28/2024,1/28/2024,1
STA_27,320,A320,1/29/2024,1/29/2024,1
STA_27,320,A320,1/30/2024,1/30/2024,1
STA_27,320,A320,1/31/2024,1/31/2024,1
STA_27,320,A320,2/1/2024,2/1/2024,1
STA_27,320,A320,2/2/2024,2/2/2024,1
STA_27,320,A320,2/3/2024,2/3/2024,1
STA_27,320,A320,2/4/2024,2/4/2024,1
STA_27,320,A320,2/5/2024,2/5/2024,1
STA_27,320,A320,2/6/2024,2/6/2024,1
STA_27,320,A320,2/7/2024,2/7/2024,1
STA_27,320,A320,2/8/2024,2/8/2024,1
STA_27,320,A320,2/9/2024,2/9/2024,1
STA_27,320,A320,2/10/2024,2/10/2024,1
STA_27,320,A320,2/11/2024,2/11/2024,1
STA_27,320,A320,2/12/2024,2/12/2024,1
STA_27,320,A320,2/13/2024,2/13/2024,1
STA_27,320,A320,2/15/2024,2/15/2024,1
STA_27,320,A320,2/16/2024,2/16/2024,1
STA_27,320,A320,2/17/2024,2/17/2024,1
STA_27,320,A320,2/19/2024,2/19/2024,1
STA_27,320,A320,2/20/2024,2/20/2024,1
STA_27,320,A320,2/21/2024,2/21/2024,1
STA_27,320,A320,2/22/2024,2/22/2024,1
STA_27,320,A320,2/23/2024,2/23/2024,1
STA_27,320,A320,2/24/2024,2/24/2024,1
STA_27,320,A320,2/26/2024,2/26/2024,1
STA_27,320,A320,2/27/2024,2/27/2024,1
STA_27,320,A320,2/28/2024,2/28/2024,1
STA_27,320,A320,2/29/2024,2/29/2024,1
STA_27,320,A320,3/1/2024,3/1/2024,1
STA_27,320,A320,3/2/2024,3/2/2024,1
STA_14,320,A320,12/16/2023,12/16/2023,1
STA_15,320,A320,11/4/2023,11/4/2023,0
STA_15,320,A320,11/5/2023,11/5/2023,0
STA_15,320,A320,11/6/2023,11/6/2023,0
STA_15,320,A320,11/7/2023,11/7/2023,0
STA_15,320,A320,11/8/2023,11/8/2023,0
STA_15,320,A320,11/9/2023,11/9/2023,0
STA_15,320,A320,11/10/2023,11/10/2023,0
STA_15,320,A320,11/11/2023,11/11/2023,0
STA_15,320,A320,11/12/2023,11/12/2023,0
STA_15,320,A320,11/13/2023,11/13/2023,0
STA_15,320,A320,11/14/2023,11/14/2023,0
STA_15,320,A320,11/15/2023,11/15/2023,0
STA_15,320,A320,11/16/2023,11/16/2023,0
STA_15,320,A320,11/17/2023,11/17/2023,0
STA_15,320,A320,11/18/2023,11/18/2023,0
STA_15,320,A320,11/19/2023,11/19/2023,0
STA_15,320,A320,11/20/2023,11/20/2023,0
STA_15,320,A320,11/21/2023,11/21/2023,0
STA_15,320,A320,11/22/2023,11/22/2023,0
STA_15,320,A320,11/23/2023,11/23/2023,1
STA_15,320,A320,11/24/2023,11/24/2023,0
STA_15,320,A320,11/25/2023,11/25/2023,0
STA_15,320,A320,11/26/2023,11/26/2023,0
STA_15,320,A320,11/27/2023,11/27/2023,0
STA_15,320,A320,11/28/2023,11/28/2023,0
STA_15,320,A320,11/29/2023,11/29/2023,0
STA_15,320,A320,11/30/2023,11/30/2023,0
STA_15,320,A320,12/1/2023,12/1/2023,0
STA_15,320,A320,12/2/2023,12/2/2023,0
STA_15,320,A320,12/3/2023,12/3/2023,0
STA_15,320,A320,12/4/2023,12/4/2023,0
STA_15,320,A320,12/5/2023,12/5/2023,0
STA_15,320,A320,12/6/2023,12/6/2023,0
STA_15,320,A320,12/7/2023,12/7/2023,0
STA_15,320,A320,12/8/2023,12/8/2023,0
STA_15,320,A320,12/9/2023,12/9/2023,0
STA_15,320,A320,12/10/2023,12/10/2023,0
STA_15,320,A320,12/11/2023,12/11/2023,0
STA_15,320,A320,12/12/2023,12/12/2023,0
STA_15,320,A320,12/13/2023,12/13/2023,0
STA_15,320,A320,12/14/2023,12/14/2023,0
STA_15,320,A320,12/15/2023,12/15/2023,0
STA_15,320,A320,12/16/2023,12/16/2023,0
STA_15,320,A320,12/17/2023,12/17/2023,0
STA_15,320,A320,12/18/2023,12/18/2023,0
STA_15,320,A320,12/19/2023,12/19/2023,0
STA_15,320,A320,12/20/2023,12/20/2023,0
STA_15,320,A320,12/21/2023,12/21/2023,0
STA_15,320,A320,12/22/2023,12/22/2023,0
STA_15,320,A320,12/23/2023,12/23/2023,0
STA_15,320,A320,12/24/2023,12/24/2023,0
STA_15,320,A320,12/25/2023,12/25/2023,0
STA_15,320,A320,12/26/2023,12/26/2023,0
STA_15,320,A320,12/27/2023,12/27/2023,0
STA_15,320,A320,12/28/2023,12/28/2023,0
STA_15,320,A320,12/29/2023,12/29/2023,0
STA_15,320,A320,12/30/2023,12/30/2023,0
STA_15,320,A320,12/31/2023,12/31/2023,0
STA_15,320,A320,1/1/2024,1/1/2024,0
STA_15,320,A320,1/2/2024,1/2/2024,0
STA_15,320,A320,1/3/2024,1/3/2024,0
STA_15,320,A320,1/4/2024,1/4/2024,0
STA_15,320,A320,1/5/2024,1/5/2024,0
STA_15,320,A320,1/6/2024,1/6/2024,0
STA_15,320,A320,1/7/2024,1/7/2024,0
STA_15,320,A320,1/8/2024,1/8/2024,0
STA_15,320,A320,1/9/2024,1/9/2024,0
STA_15,320,A320,1/10/2024,1/10/2024,0
STA_15,320,A320,1/11/2024,1/11/2024,0
STA_15,320,A320,1/12/2024,1/12/2024,0
STA_15,320,A320,1/13/2024,1/13/2024,0
STA_15,320,A320,1/14/2024,1/14/2024,0
STA_15,320,A320,1/15/2024,1/15/2024,0
STA_15,320,A320,1/16/2024,1/16/2024,0
STA_15,320,A320,1/17/2024,1/17/2024,0
STA_15,320,A320,1/18/2024,1/18/2024,0
STA_15,320,A320,1/19/2024,1/19/2024,0
STA_15,320,A320,1/20/2024,1/20/2024,0
STA_15,320,A320,1/21/2024,1/21/2024,0
STA_15,320,A320,1/22/2024,1/22/2024,0
STA_15,320,A320,1/23/2024,1/23/2024,0
STA_15,320,A320,1/24/2024,1/24/2024,0
STA_15,320,A320,1/25/2024,1/25/2024,0
STA_15,320,A320,1/26/2024,1/26/2024,0
STA_15,320,A320,1/27/2024,1/27/2024,0
STA_15,320,A320,1/28/2024,1/28/2024,0
STA_15,320,A320,1/29/2024,1/29/2024,0
STA_15,320,A320,1/30/2024,1/30/2024,0
STA_15,320,A320,1/31/2024,1/31/2024,0
STA_15,320,A320,2/1/2024,2/1/2024,0
STA_15,320,A320,2/2/2024,2/2/2024,0
STA_15,320,A320,2/3/2024,2/3/2024,0
STA_15,320,A320,2/4/2024,2/4/2024,0
STA_15,320,A320,2/5/2024,2/5/2024,0
STA_15,320,A320,2/6/2024,2/6/2024,0
STA_15,320,A320,2/7/2024,2/7/2024,0
STA_15,320,A320,2/8/2024,2/8/2024,0
STA_15,320,A320,2/9/2024,2/9/2024,0
STA_15,320,A320,2/10/2024,2/10/2024,0
STA_15,320,A320,2/11/2024,2/11/2024,0
STA_15,320,A320,2/12/2024,2/12/2024,0
STA_15,320,A320,2/13/2024,2/13/2024,0
STA_15,320,A320,2/15/2024,2/15/2024,0
STA_15,320,A320,2/16/2024,2/16/2024,0
STA_15,320,A320,2/17/2024,2/17/2024,0
STA_15,320,A320,2/19/2024,2/19/2024,0
STA_15,320,A320,2/20/2024,2/20/2024,0
STA_15,320,A320,2/21/2024,2/21/2024,0
STA_15,320,A320,2/22/2024,2/22/2024,0
STA_15,320,A320,2/23/2024,2/23/2024,0
STA_15,320,A320,2/24/2024,2/24/2024,0
STA_15,320,A320,2/26/2024,2/26/2024,0
STA_15,320,A320,2/27/2024,2/27/2024,0
STA_15,320,A320,2/28/2024,2/28/2024,0
STA_15,320,A320,2/29/2024,2/29/2024,0
STA_15,320,A320,3/1/2024,3/1/2024,0
STA_15,320,A320,3/2/2024,3/2/2024,0
STA_23,321,321R,11/4/2023,11/4/2023,0
STA_23,321,321R,11/5/2023,11/5/2023,0
STA_23,321,321R,11/6/2023,11/6/2023,0
STA_23,321,321R,11/7/2023,11/7/2023,0
STA_23,321,321R,11/8/2023,11/8/2023,0
